daily_spending,spare_change_total,spending_variance,emergency_balance_ratio,market_risk_score,user_type,invest_today
49.272756529290426,1.9352028071897296,0.8082162356198166,0.9694235482208051,0.898459916663545,professional,0
29.647818837043886,0.7762140415545211,0.5887728750143557,0.6015599275611062,0.5462046035351009,professional,1
55.598200213985756,1.3515062215928397,1.200800755626624,1.320426770031579,0.294032284031031,professional,1
111.99160186398449,2.8733191042114163,0.31725497512278,0.4312195129210939,0.10951174523726082,student,1
27.458541909458894,1.5094554051110523,0.8928642269726755,0.1509039924734885,0.6678228542386297,professional,0
27.45890255833907,0.6342932502891818,0.1,1.2061605955729897,0.2804368171180852,student,0
117.14005291733655,4.710858976100349,0.46543903065669456,0.5969188682582184,0.8439624244481976,professional,0
61.18779755746944,3.9889538040138404,0.6491464246210301,0.6417394929981578,0.605121118453288,student,1
22.746709356211415,0.8566613187197699,1.4386896830517137,0.48652968222446435,0.8588785633547259,student,0
51.11346854903766,3.3631887747511318,1.2752432097617077,0.5635913022229582,0.5666530100051513,student,1
22.85719267597467,1.4795008770727034,0.778426126463103,1.5015167137634329,0.7717423627044433,professional,1
22.814953976816856,0.7928111625731182,1.2917479180519003,1.6312493828918337,0.29430515091109866,student,0
40.18805520439501,2.561157864553187,1.3550491853521587,1.6974893180723045,0.5030587903825815,professional,1
7.166201979358323,0.46484714510537295,0.9357340606501114,1.3450603105887562,0.01940637290290992,professional,1
8.331685144592083,0.36532136098022805,0.44624874231452394,1.033135629886619,0.6078317433235556,student,0
21.11893384219592,0.6890100533547175,0.9168350759735543,0.08385720403344343,0.5337393475604532,professional,0
14.727774071292107,0.7551850018576572,0.9608430379311454,0.7062376485498252,0.7552823224302032,professional,1
42.58056234120481,3.2056288930367822,0.5070182436679096,1.8783772443118438,0.7289559654860657,student,0
16.015880152883234,0.9349590988823058,1.1468187171719872,0.582189210623673,0.6276170018349079,student,0
10.699072323080351,0.32498806496571253,1.1119247417209421,1.5570722373861376,0.05668541362086732,professional,1
106.96685446708956,6.521278725603874,1.1780170799576748,0.8275179095152725,0.9030097072610772,professional,0
27.64317769671204,1.2614185056777454,1.1115692388669773,0.0,0.018019190907296867,professional,0
34.953638312076556,1.9396377842777712,1.2919372140459933,1.1202427818344813,0.8032676604225611,professional,1
10.59308522542261,0.6784218775434956,0.9282687888507873,1.4331273480891558,0.47934635126746983,student,0
21.4236150448371,1.0903943305289747,1.0807140429483812,0.7755020156797279,0.8179935628896298,student,0
36.188379961678656,2.491173280508149,0.8409038863017873,1.416525502242707,0.46506987371269193,student,1
13.18665242475466,0.8351019257578363,0.7662003137512199,0.0,0.646937805071814,professional,0
44.72615326159501,2.545114933599243,1.5352998523048305,0.1072178680503153,0.36326550578199623,student,0
20.48082429344986,0.5949181558156132,0.18249251938940136,0.9024321540428438,0.7436787361363288,student,0
26.223212719188098,1.8397405358547751,1.3507039956617057,1.038557363908766,0.25417617511449775,professional,1
20.4633342223667,1.558371612026082,0.7517836498217357,1.4782894342961392,0.7193559118751524,professional,1
145.73975739629904,4.1124709828692225,0.6999847289427517,1.1194622333742803,0.19338265107721497,professional,1
32.75980217032126,1.6148770121056293,1.104630993626163,0.20318545531747856,0.7221676836727254,professional,0
14.208370415706748,0.5048706368565302,0.4041561550595989,0.906522811037193,0.29367130524216745,professional,1
63.94580512359986,4.173832125142948,0.6735907712215188,1.1003637226440746,0.2786317720487361,professional,1
12.469991524533405,0.7893227571805121,0.6603441413948032,0.0,0.8114939374786067,professional,0
39.137883132611044,1.1135943856927057,0.9114406967259621,0.7781832651309925,0.8136926366900664,student,0
6.9051250785439855,0.5014614818922235,0.6783449247357245,0.6322087280308877,0.6914023695253565,student,0
11.443835043864038,0.3531382543700954,1.6404474742557076,0.47265346312712747,0.9239086307574367,professional,0
38.76388401142412,2.629569064065537,1.7188066065991818,1.0493885258763362,0.15619369334506727,professional,1
59.78610427650108,2.8349866115119933,0.19120259090077463,0.2251592367210381,0.26932132021310407,professional,0
37.98132626834265,1.507719550556211,1.2177290819062945,1.0084397560018248,0.29401408662010176,professional,1
30.189113343910677,0.8904084490579347,1.34346537563103,1.0797455646044474,0.3052863374010121,student,0
26.026546686400216,0.782276149502394,1.217194080956442,1.3418816551304869,0.32803198388430366,professional,1
10.147043758109614,0.6059148204599611,0.7367546027633222,0.23829036860369768,0.6970091771193366,student,0
18.617921405953297,0.9872306102539382,0.9023617751365834,0.0473828908227264,0.270758143325339,professional,0
22.908063883641482,0.6259657159796944,0.7006901380889218,0.939451803669506,0.28592215485048145,professional,1
77.14584960874608,2.064567323731071,0.8318943875364686,0.6568643830661491,0.5704145835159514,professional,1
43.59291476042799,1.0609920185494308,0.5160139885331295,2.0,0.1933588550642822,student,0
8.081422230823515,0.522270323153982,0.9540844713461799,1.029249238121466,0.36488750654712254,professional,1
42.916963850166574,2.6914483400453277,0.39887931547797206,0.8290808558520908,0.05794038861610584,student,1
24.33545098968345,0.5720256906468784,0.9199461783087449,0.7135860221617923,0.952547108063007,student,0
19.268321989992874,1.033094292877465,0.5005673243600941,0.19096907728027557,0.31730767709823626,professional,0
54.01928060468851,1.354834311528632,1.0827265447165615,1.0819407764772988,0.8500421335810859,student,0
75.55037240787168,5.607707220050104,0.7282321756228437,0.760427486864601,0.5299455940699983,professional,1
69.7574409496291,5.191840207162864,1.116232139149815,0.7608431582852826,0.22821215728770217,student,1
16.922193435126704,1.0473818916868127,1.4326322913459129,0.8472216627493278,0.19342757400289878,professional,0
25.858260352238908,1.954143263001217,1.6357787744418832,0.9106062649586228,0.6949607448830142,professional,1
43.164169661673995,2.964825169868843,0.1,0.0,0.9648688076336419,student,0
72.27195105638027,5.038244985590969,0.6663223624504868,1.2185115031854659,0.1830697205291727,professional,0
22.570880673626228,1.2229460883150471,0.8787655691551944,0.37677781259203874,0.11542121669674532,professional,1
28.544743931167563,1.095077765074903,1.1841311273525932,0.7309839012656864,0.3870993454099304,student,0
13.666287322970845,0.4519160636116061,0.3398581983381882,1.4429524603326445,0.39381054694527584,professional,1
12.718208422895968,0.5040480530339546,0.6071630372799137,1.689724296135057,0.8062529736919526,professional,1
63.43531072586762,3.6608343883666006,1.052142881062844,0.0,0.4688892944829556,professional,0
98.00240535975516,2.9752934559545743,1.0339552966106669,0.8151224138373245,0.06246118835230863,professional,1
31.26164362343613,1.1103640067349507,1.151047362568037,0.9364565925830182,0.9206676917076997,professional,1
73.90838741350063,3.553785163105086,1.1774702907552466,0.046234986904276854,0.3731878935505788,student,0
44.22582170779126,1.5029263605357952,1.135437773246345,1.2012956822090826,0.6685317304942029,professional,1
19.764831989660806,1.0933632338161368,1.077462126652597,0.8581313387070865,0.6674882715551651,professional,1
44.217316324420324,3.3335683148909423,1.022295909330547,0.8970797978474984,0.056342078572621745,professional,1
113.34420526757611,7.35437978283628,1.2659052358897451,0.3412235408290326,0.0036046591572902464,professional,1
32.179807794190275,1.9303249770185071,0.10427093337430993,1.0064433216906743,0.08803702834417704,professional,1
115.78267292797362,6.3637964622756265,1.6177333947884938,1.2191119781949689,0.9565311329651273,professional,0
4.0722835736920535,0.20066940681493664,0.11820717964787031,0.8636489418629669,0.7939929490436125,student,0
63.91295014333439,1.9936898024293703,0.5683352732382032,0.5430320495184733,0.13201227672541005,professional,1
35.5037262084199,2.616007826885564,0.9092956813399421,0.5819653409768178,0.6148698648988196,professional,1
26.070231807177596,0.9101681072377801,1.269045156435937,0.9101978535629829,0.6119737505092919,student,0
35.637862327934165,0.9080004390656046,0.1,0.8243986891903148,0.0005590939029246345,professional,1
6.752716499658636,0.438932722539495,0.9887502704232662,1.2524110595596976,0.4290642684911974,professional,1
27.778504154051575,0.8482702940770891,1.316958015766294,0.5598708562379171,0.711775470601778,student,0
44.066068177531385,1.8646010317945863,1.3978072464113909,0.19080969862958752,0.18679284711737176,professional,0
108.01987476475975,2.3437175599985056,0.7210681366010165,0.9796930386602516,0.850903831994703,professional,0
21.875861741853953,0.6174259964523925,0.879665885217987,0.5612350735006484,0.6603048940993314,student,0
17.34328010761554,0.5271007471878211,0.7535407484429488,1.1918409745181835,0.006924297064552443,student,0
22.16677098631937,0.515701230196862,0.8429301385895662,0.8037693152288004,0.8549141801113586,student,0
68.87695791600441,4.091251172313883,0.5872693797086259,1.1274066021824112,0.01940002952160247,professional,1
